image_path,class_name,label
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-722.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-144.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-223.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-617.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-241.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-198.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-180.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-183.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-471.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-687.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-495.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-714.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-556.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-208.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/healthy/train-healthy-272.jpg,healthy,4
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2071.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1632.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1139.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-198.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-503.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1006.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-402.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-245.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/healthy/train-healthy-165.jpg,healthy,4
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1277.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/healthy/train-healthy-241.jpg,healthy,4
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1941.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-733.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-77.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-612.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1942.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-472.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-31.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-90.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-287.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-285.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1216.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-142.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-543.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1707.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1112.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1977.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1773.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1517.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-763.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-379.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/healthy/train-healthy-282.jpg,healthy,4
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-441.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-557.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/healthy/train-healthy-195.jpg,healthy,4
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1211.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2201.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1381.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/healthy/train-healthy-138.jpg,healthy,4
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1854.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1376.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1706.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-502.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-227.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1358.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1096.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-642.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2139.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-693.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-414.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2213.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-568.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2530.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2203.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/healthy/train-healthy-245.jpg,healthy,4
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-922.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1729.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-120.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1014.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-348.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1072.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1542.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1004.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-787.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2303.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1249.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1748.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1086.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1638.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-936.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-55.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-832.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2400.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-537.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-575.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-134.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-741.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1073.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-201.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-554.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1507.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-169.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-535.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2316.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-11.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-182.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/healthy/train-healthy-54.jpg,healthy,4
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-675.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1824.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1866.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-477.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1344.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-292.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-87.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2514.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-647.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-72.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-61.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1709.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1875.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-110.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2388.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-839.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/healthy/train-healthy-198.jpg,healthy,4
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2230.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-185.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-135.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-374.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1036.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-84.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2156.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-664.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-578.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2466.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-553.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2588.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2037.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/healthy/train-healthy-55.jpg,healthy,4
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-562.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-626.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-184.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-99.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-30.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1982.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1229.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-963.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1127.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-738.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1263.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1197.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1036.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-322.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1911.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-356.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-382.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-474.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-32.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1613.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-660.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1363.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-231.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-401.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1421.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-539.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-434.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-937.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-190.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/healthy/train-healthy-275.jpg,healthy,4
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-551.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2125.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-440.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-707.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1519.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-91.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-196.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-853.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-764.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-507.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-7.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-983.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-486.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-939.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-624.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-959.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1428.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1262.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-573.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2223.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-616.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-246.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-286.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2282.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1730.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2505.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2380.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1990.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-417.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-160.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1125.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2356.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-308.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-352.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-986.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-229.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-437.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1720.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1398.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-493.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-218.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-195.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-603.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-809.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1098.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-159.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1538.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1143.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-337.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-200.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1184.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-237.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1144.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-984.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-705.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-335.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-661.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1383.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-154.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-895.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-54.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-423.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1629.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-427.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-6.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-713.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1800.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/healthy/train-healthy-121.jpg,healthy,4
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1379.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-655.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1508.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-123.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1178.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1662.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1134.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-474.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-876.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-737.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/healthy/train-healthy-110.jpg,healthy,4
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2269.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-1142.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-462.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-1620.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/healthy/train-healthy-218.jpg,healthy,4
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-113.jpg,cgm,2
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2443.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-463.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-816.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-2094.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbsd/train-cbsd-362.jpg,cbsd,1
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/healthy/train-healthy-6.jpg,healthy,4
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cmd/train-cmd-512.jpg,cmd,3
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cbb/train-cbb-120.jpg,cbb,0
/content/drive/MyDrive/SKRIPSI/cassava-lora/data/train/cgm/train-cgm-221.jpg,cgm,2
